DocumentID,DatesDocumentID,timestamp,name,County,Name,data,Surf Height: Size,Surf Height: Direction,Surf Height: Period,Surf Height: Angle,Star Rating,Wave Power,Primary -> height,Primary -> letters,Primary -> period,Primary -> angle,Primary -> Points off,Seconday 1 -> height,Seconday 1 -> letters,Seconday 1 -> period,Seconday 1 -> angle,Secondary 1 -> Points off,Seconday 2 -> height,Seconday 2 -> letters,Seconday 2 -> period,Seconday 2 -> angle,Secondary 2 -> Points off,Seconday 3 -> height,Seconday 3 -> letters,Seconday 3 -> period,Seconday 3 -> angle,Secondary 3 -> Points off,Wind Direction (NSEW),Wind Direction (Human Relation),Wind Direction (Angle),Primary Wind Speed,Wind -> Points off
Imperial Pier (North and South),Saturday-30-7PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Imperial Pier (North and South),"['Saturday', 'November', 30, 2024, '7PM']",0.6,S,13.0,9.0,1.0,125,0.6,S,13,9.0,3,0.2,W,7,90.0,1,0.2,WNW,12.0,117.0,2,,,,,,E,glass,279.0,0.0,0
Imperial Pier (North and South),Sunday-1-1AM,30 November 2024: 12:33PM,San Diego County,San Diego County,Imperial Pier (North and South),"['Sunday', 'December', 1, 2024, '1AM']",0.5,S,13.0,11.0,1.0,85,0.5,S,13,11.0,3,0.3,SW,19,45.0,1,0.2,WNW,12.0,117.0,2,,,,,,SW,glass,49.0,0.0,6
Imperial Pier (North and South),Sunday-1-4AM,30 November 2024: 12:33PM,San Diego County,San Diego County,Imperial Pier (North and South),"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,1.0,81,0.5,S,13,11.0,3,0.3,SW,19,45.0,1,0.3,WNW,12.0,108.0,2,,,,,,NW,glass,127.0,5.0,6
La Jolla Shores,Saturday-30-10PM,30 November 2024: 12:33PM,San Diego County,San Diego County,La Jolla Shores,"['Saturday', 'November', 30, 2024, '10PM']",0.6,S,13.0,9.0,1.0,123,0.6,S,13,9.0,4,0.3,SW,18,45.0,2,0.2,WNW,12.0,117.0,1,,,,,,S,glass,353.0,0.0,3
La Jolla Shores,Saturday-30-1PM,30 November 2024: 12:33PM,San Diego County,San Diego County,La Jolla Shores,"['Saturday', 'November', 30, 2024, '1PM']",0.6,S,13.0,9.0,0.0,126,0.6,S,13,9.0,4,0.3,W,7,90.0,0,0.2,WNW,12.0,117.0,1,,,,,,WSW,cross-on,76.0,10.0,6
La Jolla Shores,Saturday-30-4PM,30 November 2024: 12:33PM,San Diego County,San Diego County,La Jolla Shores,"['Saturday', 'November', 30, 2024, '4PM']",0.6,S,13.0,9.0,1.0,126,0.6,S,13,9.0,4,0.2,W,7,90.0,0,0.2,WNW,12.0,117.0,1,,,,,,W,glass,94.0,5.0,7
La Jolla Shores,Saturday-30-7PM,30 November 2024: 12:33PM,San Diego County,San Diego County,La Jolla Shores,"['Saturday', 'November', 30, 2024, '7PM']",0.6,S,13.0,9.0,1.0,125,0.6,S,13,9.0,4,0.2,WNW,12,117.0,1,0.2,W,7.0,90.0,0,,,,,,E,glass,259.0,5.0,1
La Jolla Shores,Sunday-1-1AM,30 November 2024: 12:33PM,San Diego County,San Diego County,La Jolla Shores,"['Sunday', 'December', 1, 2024, '1AM']",0.5,S,13.0,11.0,1.0,85,0.5,S,13,11.0,4,0.3,SW,19,45.0,2,0.2,WNW,12.0,117.0,1,,,,,,SSW,glass,13.0,0.0,4
La Jolla Shores,Sunday-1-4AM,30 November 2024: 12:33PM,San Diego County,San Diego County,La Jolla Shores,"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,1.0,94,0.5,S,13,11.0,4,0.4,SW,19,34.0,2,0.2,WNW,12.0,117.0,1,,,,,,NW,glass,141.0,5.0,7
Law Street,Saturday-30-10PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Law Street,"['Saturday', 'November', 30, 2024, '10PM']",0.5,SSW,13.0,22.0,1.0,96,0.5,SSW,13,22.0,3,0.2,WSW,18,63.0,1,0.2,W,7.0,90.0,0,,,,,,S,glass,353.0,0.0,5
Law Street,Saturday-30-1PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Law Street,"['Saturday', 'November', 30, 2024, '1PM']",0.5,SSW,13.0,22.0,0.0,99,0.5,SSW,13,22.0,3,0.3,W,7,90.0,0,0.2,W,12.0,90.0,0,,,,,,WSW,on,76.0,10.0,8
Law Street,Saturday-30-4PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Law Street,"['Saturday', 'November', 30, 2024, '4PM']",0.5,SSW,13.0,22.0,1.0,98,0.5,SSW,13,22.0,3,0.2,W,7,90.0,0,0.2,W,12.0,90.0,0,,,,,,W,glass,94.0,5.0,7
Law Street,Saturday-30-7PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Law Street,"['Saturday', 'November', 30, 2024, '7PM']",0.5,SSW,13.0,22.0,1.0,98,0.5,SSW,13,22.0,3,0.2,W,7,90.0,0,0.2,W,12.0,90.0,0,,,,,,E,glass,259.0,5.0,1
Law Street,Sunday-1-1AM,30 November 2024: 12:33PM,San Diego County,San Diego County,Law Street,"['Sunday', 'December', 1, 2024, '1AM']",0.5,SSW,13.0,22.0,1.0,95,0.5,SSW,13,22.0,3,0.3,SW,19,45.0,2,0.2,W,12.0,90.0,0,,,,,,SSW,glass,13.0,0.0,6
Law Street,Sunday-1-4AM,30 November 2024: 12:33PM,San Diego County,San Diego County,Law Street,"['Sunday', 'December', 1, 2024, '4AM']",0.4,SSW,13.0,27.0,1.0,62,0.4,SSW,13,27.0,3,0.3,SW,19,45.0,2,0.2,W,12.0,90.0,0,,,,,,NW,glass,141.0,5.0,5
Moonlight Beach,Saturday-30-10PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Moonlight Beach,"['Saturday', 'November', 30, 2024, '10PM']",0.6,S,13.0,9.0,1.0,125,0.6,S,13,9.0,2,0.3,SW,18,45.0,0,0.2,W,7.0,90.0,2,,,,,,ESE,glass,287.0,0.0,1
Moonlight Beach,Saturday-30-1PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Moonlight Beach,"['Saturday', 'November', 30, 2024, '1PM']",0.6,S,13.0,9.0,0.0,126,0.6,S,13,9.0,2,0.3,W,7,90.0,2,0.2,S,8.0,-0.0,2,,,,,,WSW,on,75.0,10.0,7
Moonlight Beach,Saturday-30-4PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Moonlight Beach,"['Saturday', 'November', 30, 2024, '4PM']",0.6,S,13.0,9.0,1.0,126,0.6,S,13,9.0,2,0.2,W,7,90.0,2,0.2,WNW,12.0,117.0,3,,,,,,W,glass,95.0,5.0,8
Moonlight Beach,Saturday-30-7PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Moonlight Beach,"['Saturday', 'November', 30, 2024, '7PM']",0.6,S,13.0,9.0,1.0,125,0.6,S,13,9.0,2,0.2,W,7,90.0,2,0.2,SSW,18.0,27.0,1,,,,,,ENE,glass,257.0,5.0,1
Moonlight Beach,Sunday-1-1AM,30 November 2024: 12:33PM,San Diego County,San Diego County,Moonlight Beach,"['Sunday', 'December', 1, 2024, '1AM']",0.6,S,13.0,9.0,1.0,121,0.6,S,13,9.0,2,0.3,SW,19,45.0,0,0.2,WNW,12.0,117.0,3,,,,,,SW,glass,49.0,0.0,6
Moonlight Beach,Sunday-1-4AM,30 November 2024: 12:33PM,San Diego County,San Diego County,Moonlight Beach,"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,1.0,94,0.5,S,13,11.0,2,0.4,SW,19,34.0,0,0.2,WNW,12.0,117.0,3,,,,,,NNW,glass,163.0,5.0,5
North Scripps,Saturday-30-10PM,30 November 2024: 12:33PM,San Diego County,San Diego County,North Scripps,"['Saturday', 'November', 30, 2024, '10PM']",0.6,S,13.0,9.0,1.0,123,0.6,S,13,9.0,4,0.3,SW,18,45.0,2,0.2,WNW,12.0,117.0,1,,,,,,SSE,glass,342.0,0.0,2
North Scripps,Saturday-30-1PM,30 November 2024: 12:33PM,San Diego County,San Diego County,North Scripps,"['Saturday', 'November', 30, 2024, '1PM']",0.6,S,13.0,9.0,0.0,126,0.6,S,13,9.0,4,0.3,W,7,90.0,0,0.2,WNW,12.0,117.0,1,,,,,,WSW,cross-on,76.0,10.0,6
