DocumentID,DatesDocumentID,timestamp,name,County,Name,data,Surf Height: Size,Surf Height: Direction,Surf Height: Period,Surf Height: Angle,Seconday 1 -> height,Seconday 1 -> letters,Seconday 1 -> period,Seconday 1 -> angle,Primary -> height,Primary -> letters,Primary -> period,Primary -> angle,Seconday 2 -> height,Seconday 2 -> letters,Seconday 2 -> period,Seconday 2 -> angle,Seconday 3 -> height,Seconday 3 -> letters,Seconday 3 -> period,Seconday 3 -> angle,Star Rating,Wave Power,Wind Direction (NSEW),Wind Direction (Angle),Primary Wind Speed,Wind Direction (Human Relation),Primary: Ideal Difference,Secondary 1: Ideal Difference,Secondary 2: Ideal Difference,Secondary 3: Ideal Difference,Ideal Difference Avg,Wind: Ideal Difference
Huntington Cliffs,Saturday-30-10PM,30 November 2024: 12:33PM,Orange County,Orange County,Huntington Cliffs,"['Saturday', 'November', 30, 2024, '10PM']",0.5,S,13.0,11.0,0.2,SSW,18,27.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,87,SSW,24.0,5.0,on,236.5,220.5,157.5,,,21.0
Huntington Cliffs,Saturday-30-1PM,30 November 2024: 12:33PM,Orange County,Orange County,Huntington Cliffs,"['Saturday', 'November', 30, 2024, '1PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.2,S,8.0,-0.0,,,,,0.0,89,SW,53.0,10.0,on,236.5,157.5,247.5,,,8.0
Huntington Cliffs,Saturday-30-4PM,30 November 2024: 12:33PM,Orange County,Orange County,Huntington Cliffs,"['Saturday', 'November', 30, 2024, '4PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.2,S,8.0,-0.0,,,,,0.0,89,W,84.0,5.0,cross-on,236.5,157.5,247.5,,,39.0
Huntington Cliffs,Saturday-30-7PM,30 November 2024: 12:33PM,Orange County,Orange County,Huntington Cliffs,"['Saturday', 'November', 30, 2024, '7PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.1,SW,18.0,45.0,,,,,0.0,89,S,8.0,5.0,glass,236.5,157.5,202.5,,,37.0
Huntington Cliffs,Sunday-1-1AM,30 November 2024: 12:33PM,Orange County,Orange County,Huntington Cliffs,"['Sunday', 'December', 1, 2024, '1AM']",0.5,S,13.0,11.0,0.3,SW,18,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,86,NW,138.0,5.0,glass,236.5,202.5,157.5,,,93.0
Huntington Cliffs,Sunday-1-4AM,30 November 2024: 12:33PM,Orange County,Orange County,Huntington Cliffs,"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,85,NNE,209.0,0.0,glass,236.5,202.5,157.5,,,164.0
Huntington Pier,Saturday-30-10PM,30 November 2024: 12:33PM,Orange County,Orange County,Huntington Pier,"['Saturday', 'November', 30, 2024, '10PM']",0.5,S,13.0,11.0,0.2,SSW,18,27.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,87,SSW,30.0,5.0,on,236.5,220.5,157.5,,,15.0
Huntington Pier,Saturday-30-1PM,30 November 2024: 12:33PM,Orange County,Orange County,Huntington Pier,"['Saturday', 'November', 30, 2024, '1PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.2,S,8.0,-0.0,,,,,0.0,89,SW,53.0,10.0,on,236.5,157.5,247.5,,,8.0
Huntington Pier,Saturday-30-4PM,30 November 2024: 12:33PM,Orange County,Orange County,Huntington Pier,"['Saturday', 'November', 30, 2024, '4PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.2,S,8.0,-0.0,,,,,0.0,89,W,84.0,5.0,cross-on,236.5,157.5,247.5,,,39.0
Huntington Pier,Saturday-30-7PM,30 November 2024: 12:33PM,Orange County,Orange County,Huntington Pier,"['Saturday', 'November', 30, 2024, '7PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.1,SW,18.0,45.0,,,,,0.0,89,S,8.0,5.0,glass,236.5,157.5,202.5,,,37.0
Huntington Pier,Sunday-1-1AM,30 November 2024: 12:33PM,Orange County,Orange County,Huntington Pier,"['Sunday', 'December', 1, 2024, '1AM']",0.5,S,13.0,11.0,0.3,SW,18,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,86,NW,142.0,0.0,glass,236.5,202.5,157.5,,,97.0
Huntington Pier,Sunday-1-4AM,30 November 2024: 12:33PM,Orange County,Orange County,Huntington Pier,"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,85,NNE,207.0,0.0,glass,236.5,202.5,157.5,,,162.0
Linda Lane Beach,Saturday-30-10PM,30 November 2024: 12:33PM,Orange County,Orange County,Linda Lane Beach,"['Saturday', 'November', 30, 2024, '10PM']",0.6,S,13.0,9.0,0.3,SW,18,45.0,0.6,S,13,9.0,0.2,W,7.0,90.0,,,,,1.0,125,SE,326.0,5.0,glass,216.0,180.0,135.0,,,281.0
Linda Lane Beach,Saturday-30-1PM,30 November 2024: 12:33PM,Orange County,Orange County,Linda Lane Beach,"['Saturday', 'November', 30, 2024, '1PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.2,S,8.0,-0.0,,,,,0.0,126,W,82.0,5.0,cross-on,216.0,135.0,225.0,,,37.0
Linda Lane Beach,Saturday-30-4PM,30 November 2024: 12:33PM,Orange County,Orange County,Linda Lane Beach,"['Saturday', 'November', 30, 2024, '4PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.1,SW,18.0,45.0,,,,,0.0,126,WNW,110.0,5.0,cross-on,216.0,135.0,180.0,,,65.0
Linda Lane Beach,Saturday-30-7PM,30 November 2024: 12:33PM,Orange County,Orange County,Linda Lane Beach,"['Saturday', 'November', 30, 2024, '7PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.1,SW,18.0,45.0,,,,,1.0,125,ENE,255.0,0.0,glass,216.0,135.0,180.0,,,210.0
Linda Lane Beach,Sunday-1-1AM,30 November 2024: 12:33PM,Orange County,Orange County,Linda Lane Beach,"['Sunday', 'December', 1, 2024, '1AM']",0.6,S,13.0,9.0,0.3,SW,18,45.0,0.6,S,13,9.0,0.2,W,7.0,90.0,,,,,1.0,123,WNW,104.0,5.0,glass,216.0,180.0,135.0,,,59.0
Linda Lane Beach,Sunday-1-4AM,30 November 2024: 12:33PM,Orange County,Orange County,Linda Lane Beach,"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,1.0,84,NNE,206.0,5.0,glass,214.0,180.0,135.0,,,161.0
Middles,Saturday-30-10PM,30 November 2024: 12:33PM,Orange County,Orange County,Middles,"['Saturday', 'November', 30, 2024, '10PM']",0.5,S,13.0,11.0,0.2,SSW,18,27.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,87,SSW,16.0,5.0,on,191.5,175.5,112.5,,,6.5
Middles,Saturday-30-1PM,30 November 2024: 12:33PM,Orange County,Orange County,Middles,"['Saturday', 'November', 30, 2024, '1PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.2,S,8.0,-0.0,,,,,0.0,89,WSW,62.0,10.0,cross-on,191.5,112.5,202.5,,,39.5
Middles,Saturday-30-4PM,30 November 2024: 12:33PM,Orange County,Orange County,Middles,"['Saturday', 'November', 30, 2024, '4PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.2,S,8.0,-0.0,,,,,0.0,89,W,92.0,10.0,cross,191.5,112.5,202.5,,,69.5
Middles,Saturday-30-7PM,30 November 2024: 12:33PM,Orange County,Orange County,Middles,"['Saturday', 'November', 30, 2024, '7PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.1,SW,18.0,45.0,,,,,0.0,89,SSW,12.0,0.0,glass,191.5,112.5,157.5,,,10.5
Middles,Sunday-1-1AM,30 November 2024: 12:33PM,Orange County,Orange County,Middles,"['Sunday', 'December', 1, 2024, '1AM']",0.5,S,13.0,11.0,0.3,SW,18,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,86,NW,129.0,5.0,glass,191.5,157.5,112.5,,,106.5
Middles,Sunday-1-4AM,30 November 2024: 12:33PM,Orange County,Orange County,Middles,"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,85,NNE,208.0,0.0,glass,191.5,157.5,112.5,,,185.5
Newport 15th Street,Saturday-30-10PM,30 November 2024: 12:33PM,Orange County,Orange County,Newport 15th Street,"['Saturday', 'November', 30, 2024, '10PM']",0.5,S,13.0,11.0,0.2,SSW,18,27.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,87,SSW,16.0,5.0,on,191.5,175.5,112.5,,,6.5
Newport 15th Street,Saturday-30-1PM,30 November 2024: 12:33PM,Orange County,Orange County,Newport 15th Street,"['Saturday', 'November', 30, 2024, '1PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.2,S,8.0,-0.0,,,,,0.0,89,WSW,62.0,10.0,cross-on,191.5,112.5,202.5,,,39.5
Newport 15th Street,Saturday-30-4PM,30 November 2024: 12:33PM,Orange County,Orange County,Newport 15th Street,"['Saturday', 'November', 30, 2024, '4PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.2,S,8.0,-0.0,,,,,0.0,89,W,92.0,10.0,cross,191.5,112.5,202.5,,,69.5
Newport 15th Street,Saturday-30-7PM,30 November 2024: 12:33PM,Orange County,Orange County,Newport 15th Street,"['Saturday', 'November', 30, 2024, '7PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.1,SW,18.0,45.0,,,,,1.0,89,SSW,12.0,0.0,glass,191.5,112.5,157.5,,,10.5
Newport 15th Street,Sunday-1-1AM,30 November 2024: 12:33PM,Orange County,Orange County,Newport 15th Street,"['Sunday', 'December', 1, 2024, '1AM']",0.5,S,13.0,11.0,0.3,SW,18,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,1.0,86,NW,129.0,5.0,glass,191.5,157.5,112.5,,,106.5
Newport 15th Street,Sunday-1-4AM,30 November 2024: 12:33PM,Orange County,Orange County,Newport 15th Street,"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,1.0,85,NNE,208.0,0.0,glass,191.5,157.5,112.5,,,185.5
Riviera,Saturday-30-10PM,30 November 2024: 12:33PM,Orange County,Orange County,Riviera,"['Saturday', 'November', 30, 2024, '10PM']",0.6,S,13.0,9.0,0.3,SW,18,45.0,0.6,S,13,9.0,0.2,W,7.0,90.0,,,,,1.0,125,SE,313.0,5.0,glass,216.0,180.0,135.0,,,268.0
Riviera,Saturday-30-1PM,30 November 2024: 12:33PM,Orange County,Orange County,Riviera,"['Saturday', 'November', 30, 2024, '1PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.2,S,8.0,-0.0,,,,,0.0,126,W,84.0,5.0,cross-on,216.0,135.0,225.0,,,39.0
Riviera,Saturday-30-4PM,30 November 2024: 12:33PM,Orange County,Orange County,Riviera,"['Saturday', 'November', 30, 2024, '4PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.1,SW,18.0,45.0,,,,,0.0,126,WNW,114.0,5.0,cross-on,216.0,135.0,180.0,,,69.0
Riviera,Saturday-30-7PM,30 November 2024: 12:33PM,Orange County,Orange County,Riviera,"['Saturday', 'November', 30, 2024, '7PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.1,SW,18.0,45.0,,,,,1.0,125,ENE,255.0,5.0,glass,216.0,135.0,180.0,,,210.0
Riviera,Sunday-1-1AM,30 November 2024: 12:33PM,Orange County,Orange County,Riviera,"['Sunday', 'December', 1, 2024, '1AM']",0.6,S,13.0,9.0,0.3,SW,18,45.0,0.6,S,13,9.0,0.2,W,7.0,90.0,,,,,1.0,123,W,94.0,5.0,glass,216.0,180.0,135.0,,,49.0
Riviera,Sunday-1-4AM,30 November 2024: 12:33PM,Orange County,Orange County,Riviera,"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,1.0,84,NNE,197.0,5.0,glass,214.0,180.0,135.0,,,152.0
Salt Creek Middles,Saturday-30-10PM,30 November 2024: 12:33PM,Orange County,Orange County,Salt Creek Middles,"['Saturday', 'November', 30, 2024, '10PM']",0.6,S,13.0,9.0,0.3,SW,18,45.0,0.6,S,13,9.0,0.2,S,8.0,-0.0,,,,,1.0,125,SSE,346.0,5.0,glass,216.0,180.0,225.0,,,278.5
Salt Creek Middles,Saturday-30-1PM,30 November 2024: 12:33PM,Orange County,Orange County,Salt Creek Middles,"['Saturday', 'November', 30, 2024, '1PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.2,S,8.0,-0.0,,,,,0.0,126,W,88.0,5.0,on,216.0,135.0,225.0,,,20.5
Salt Creek Middles,Saturday-30-4PM,30 November 2024: 12:33PM,Orange County,Orange County,Salt Creek Middles,"['Saturday', 'November', 30, 2024, '4PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.2,S,8.0,-0.0,,,,,0.0,126,WNW,109.0,10.0,cross-on,216.0,135.0,225.0,,,41.5
Salt Creek Middles,Saturday-30-7PM,30 November 2024: 12:33PM,Orange County,Orange County,Salt Creek Middles,"['Saturday', 'November', 30, 2024, '7PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.1,SW,18.0,45.0,,,,,1.0,125,E,277.0,0.0,glass,216.0,135.0,180.0,,,209.5
Salt Creek Middles,Sunday-1-1AM,30 November 2024: 12:33PM,Orange County,Orange County,Salt Creek Middles,"['Sunday', 'December', 1, 2024, '1AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,86,WNW,116.0,5.0,cross-on,214.0,180.0,135.0,,,48.5
Salt Creek Middles,Sunday-1-4AM,30 November 2024: 12:33PM,Orange County,Orange County,Salt Creek Middles,"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,84,NE,219.0,5.0,glass,214.0,180.0,135.0,,,151.5
San Clemente Pier,Saturday-30-10PM,30 November 2024: 12:33PM,Orange County,Orange County,San Clemente Pier,"['Saturday', 'November', 30, 2024, '10PM']",0.6,S,13.0,9.0,0.3,SW,18,45.0,0.6,S,13,9.0,0.2,S,8.0,-0.0,,,,,1.0,125,SE,326.0,5.0,glass,216.0,180.0,225.0,,,281.0
San Clemente Pier,Saturday-30-1PM,30 November 2024: 12:33PM,Orange County,Orange County,San Clemente Pier,"['Saturday', 'November', 30, 2024, '1PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.2,S,8.0,-0.0,,,,,0.0,126,W,82.0,5.0,cross-on,216.0,135.0,225.0,,,37.0
San Clemente Pier,Saturday-30-4PM,30 November 2024: 12:33PM,Orange County,Orange County,San Clemente Pier,"['Saturday', 'November', 30, 2024, '4PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.2,S,8.0,-0.0,,,,,0.0,126,WNW,110.0,5.0,cross-on,216.0,135.0,225.0,,,65.0
San Clemente Pier,Saturday-30-7PM,30 November 2024: 12:33PM,Orange County,Orange County,San Clemente Pier,"['Saturday', 'November', 30, 2024, '7PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.1,SW,18.0,45.0,,,,,1.0,125,ENE,255.0,0.0,glass,216.0,135.0,180.0,,,210.0
San Clemente Pier,Sunday-1-1AM,30 November 2024: 12:33PM,Orange County,Orange County,San Clemente Pier,"['Sunday', 'December', 1, 2024, '1AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,1.0,86,WNW,104.0,5.0,glass,214.0,180.0,135.0,,,59.0
San Clemente Pier,Sunday-1-4AM,30 November 2024: 12:33PM,Orange County,Orange County,San Clemente Pier,"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,1.0,84,NNE,206.0,5.0,glass,214.0,180.0,135.0,,,161.0
San Clemente State Park,Saturday-30-10PM,30 November 2024: 12:33PM,Orange County,Orange County,San Clemente State Park,"['Saturday', 'November', 30, 2024, '10PM']",0.6,S,13.0,9.0,0.3,SW,18,45.0,0.6,S,13,9.0,0.2,W,7.0,90.0,,,,,1.0,125,SE,313.0,5.0,glass,216.0,180.0,135.0,,,268.0
San Clemente State Park,Saturday-30-1PM,30 November 2024: 12:33PM,Orange County,Orange County,San Clemente State Park,"['Saturday', 'November', 30, 2024, '1PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.2,S,8.0,-0.0,,,,,0.0,126,W,84.0,5.0,cross-on,216.0,135.0,225.0,,,39.0
San Clemente State Park,Saturday-30-4PM,30 November 2024: 12:33PM,Orange County,Orange County,San Clemente State Park,"['Saturday', 'November', 30, 2024, '4PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.1,SW,18.0,45.0,,,,,0.0,126,WNW,114.0,5.0,cross-on,216.0,135.0,180.0,,,69.0
San Clemente State Park,Saturday-30-7PM,30 November 2024: 12:33PM,Orange County,Orange County,San Clemente State Park,"['Saturday', 'November', 30, 2024, '7PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.1,SW,18.0,45.0,,,,,1.0,125,ENE,255.0,5.0,glass,216.0,135.0,180.0,,,210.0
San Clemente State Park,Sunday-1-1AM,30 November 2024: 12:33PM,Orange County,Orange County,San Clemente State Park,"['Sunday', 'December', 1, 2024, '1AM']",0.6,S,13.0,9.0,0.3,SW,18,45.0,0.6,S,13,9.0,0.2,W,7.0,90.0,,,,,1.0,123,W,94.0,5.0,glass,216.0,180.0,135.0,,,49.0
San Clemente State Park,Sunday-1-4AM,30 November 2024: 12:33PM,Orange County,Orange County,San Clemente State Park,"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,1.0,84,NNE,197.0,5.0,glass,214.0,180.0,135.0,,,152.0
Santa Ana River Jetties,Saturday-30-10PM,30 November 2024: 12:33PM,Orange County,Orange County,Santa Ana River Jetties,"['Saturday', 'November', 30, 2024, '10PM']",0.5,S,13.0,11.0,0.2,SSW,18,27.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,87,SSW,24.0,5.0,cross-on,214.0,198.0,135.0,,,21.0
Santa Ana River Jetties,Saturday-30-1PM,30 November 2024: 12:33PM,Orange County,Orange County,Santa Ana River Jetties,"['Saturday', 'November', 30, 2024, '1PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.2,S,8.0,-0.0,,,,,0.0,89,SW,53.0,10.0,on,214.0,135.0,225.0,,,8.0
Santa Ana River Jetties,Saturday-30-4PM,30 November 2024: 12:33PM,Orange County,Orange County,Santa Ana River Jetties,"['Saturday', 'November', 30, 2024, '4PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.2,S,8.0,-0.0,,,,,0.0,89,W,84.0,5.0,cross-on,214.0,135.0,225.0,,,39.0
Santa Ana River Jetties,Saturday-30-7PM,30 November 2024: 12:33PM,Orange County,Orange County,Santa Ana River Jetties,"['Saturday', 'November', 30, 2024, '7PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.1,SW,18.0,45.0,,,,,0.0,89,S,8.0,5.0,glass,214.0,135.0,180.0,,,37.0
Santa Ana River Jetties,Sunday-1-1AM,30 November 2024: 12:33PM,Orange County,Orange County,Santa Ana River Jetties,"['Sunday', 'December', 1, 2024, '1AM']",0.5,S,13.0,11.0,0.3,SW,18,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,86,NW,138.0,5.0,glass,214.0,180.0,135.0,,,93.0
Santa Ana River Jetties,Sunday-1-4AM,30 November 2024: 12:33PM,Orange County,Orange County,Santa Ana River Jetties,"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,85,NNE,209.0,0.0,glass,214.0,180.0,135.0,,,164.0
Sunset Beach,Saturday-30-10PM,30 November 2024: 12:33PM,Orange County,Orange County,Sunset Beach,"['Saturday', 'November', 30, 2024, '10PM']",0.5,S,13.0,11.0,0.2,SSW,18,27.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,87,SW,48.0,5.0,on,214.0,198.0,135.0,,,3.0
Sunset Beach,Saturday-30-1PM,30 November 2024: 12:33PM,Orange County,Orange County,Sunset Beach,"['Saturday', 'November', 30, 2024, '1PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.2,S,8.0,-0.0,,,,,0.0,89,SW,49.0,5.0,on,214.0,135.0,225.0,,,4.0
Sunset Beach,Saturday-30-4PM,30 November 2024: 12:33PM,Orange County,Orange County,Sunset Beach,"['Saturday', 'November', 30, 2024, '4PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.2,S,8.0,-0.0,,,,,0.0,89,W,86.0,5.0,cross-on,214.0,135.0,225.0,,,41.0
Sunset Beach,Saturday-30-7PM,30 November 2024: 12:33PM,Orange County,Orange County,Sunset Beach,"['Saturday', 'November', 30, 2024, '7PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.1,SW,18.0,45.0,,,,,1.0,89,S,11.0,5.0,glass,214.0,135.0,180.0,,,34.0
Sunset Beach,Sunday-1-1AM,30 November 2024: 12:33PM,Orange County,Orange County,Sunset Beach,"['Sunday', 'December', 1, 2024, '1AM']",0.5,S,13.0,11.0,0.3,SW,18,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,1.0,86,NNW,149.0,0.0,glass,214.0,180.0,135.0,,,104.0
Sunset Beach,Sunday-1-4AM,30 November 2024: 12:33PM,Orange County,Orange County,Sunset Beach,"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,1.0,85,NNE,197.0,0.0,glass,214.0,180.0,135.0,,,152.0
Surfside Jetty,Saturday-30-10PM,30 November 2024: 12:33PM,Orange County,Orange County,Surfside Jetty,"['Saturday', 'November', 30, 2024, '10PM']",0.5,S,13.0,11.0,0.2,S,8,-0.0,0.5,S,13,11.0,0.1,SW,18.0,45.0,,,,,0.0,87,SW,48.0,5.0,on,259.0,270.0,225.0,,,3.0
Surfside Jetty,Saturday-30-1PM,30 November 2024: 12:33PM,Orange County,Orange County,Surfside Jetty,"['Saturday', 'November', 30, 2024, '1PM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,0.2,S,8.0,-0.0,,,,,0.0,89,SW,49.0,5.0,on,259.0,180.0,270.0,,,4.0
Surfside Jetty,Saturday-30-4PM,30 November 2024: 12:33PM,Orange County,Orange County,Surfside Jetty,"['Saturday', 'November', 30, 2024, '4PM']",0.5,S,13.0,11.0,0.2,S,8,-0.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,89,W,86.0,5.0,cross-on,259.0,270.0,180.0,,,41.0
Surfside Jetty,Saturday-30-7PM,30 November 2024: 12:33PM,Orange County,Orange County,Surfside Jetty,"['Saturday', 'November', 30, 2024, '7PM']",0.5,S,13.0,11.0,0.2,S,8,-0.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,89,S,11.0,5.0,glass,259.0,270.0,180.0,,,34.0
Surfside Jetty,Sunday-1-1AM,30 November 2024: 12:33PM,Orange County,Orange County,Surfside Jetty,"['Sunday', 'December', 1, 2024, '1AM']",0.5,S,13.0,11.0,0.2,SSW,19,27.0,0.5,S,13,11.0,0.2,S,8.0,-0.0,,,,,0.0,86,NNW,149.0,0.0,glass,259.0,243.0,270.0,,,104.0
Surfside Jetty,Sunday-1-4AM,30 November 2024: 12:33PM,Orange County,Orange County,Surfside Jetty,"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.2,W,7.0,90.0,,,,,0.0,85,NNE,197.0,0.0,glass,259.0,225.0,180.0,,,152.0
Blacks Beach,Saturday-30-10PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Blacks Beach,"['Saturday', 'November', 30, 2024, '10PM']",0.3,SW,18.0,45.0,0.2,W,7,90.0,0.3,SW,18,45.0,-0.6,S,13.0,9.0,,,,,1.0,50,SSE,332.0,0.0,glass,247.5,202.5,283.5,,,242.0
Blacks Beach,Saturday-30-1PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Blacks Beach,"['Saturday', 'November', 30, 2024, '1PM']",0.3,W,7.0,90.0,-0.2,S,8,-0.0,0.3,W,7,90.0,-0.6,S,13.0,9.0,,,,,0.0,9,WSW,77.0,10.0,on,202.5,292.5,283.5,,,13.0
Blacks Beach,Saturday-30-4PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Blacks Beach,"['Saturday', 'November', 30, 2024, '4PM']",0.2,W,7.0,90.0,0.2,WNW,12,117.0,0.2,W,7,90.0,-0.6,S,13.0,9.0,,,,,0.0,14,W,95.0,5.0,glass,202.5,175.5,283.5,,,5.0
Blacks Beach,Saturday-30-7PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Blacks Beach,"['Saturday', 'November', 30, 2024, '7PM']",0.2,W,7.0,90.0,0.2,SSW,18,27.0,0.2,W,7,90.0,-0.6,S,13.0,9.0,,,,,0.0,30,ENE,257.0,5.0,glass,202.5,265.5,283.5,,,167.0
